R_400nm,R_410nm,R_420nm,R_430nm,R_440nm,R_450nm,R_460nm,R_470nm,R_480nm,R_490nm,R_500nm,R_510nm,R_520nm,R_530nm,R_540nm,R_550nm,R_560nm,R_570nm,R_580nm,R_590nm,R_600nm,R_610nm,R_620nm,R_630nm,R_640nm,R_650nm,R_660nm,R_670nm,R_680nm,R_690nm,R_700nm,R_710nm,R_720nm,R_730nm,R_740nm,R_750nm,R_760nm,R_770nm,R_780nm,R_790nm,R_800nm,hemangioma
0.006708444487028658,0.006965155657906014,0.0073983845019798865,0.008642490289865768,0.011879469387348818,0.01733092408477355,0.023321680126032845,0.030002333963433978,0.03624573077162871,0.04223059045023805,0.047463247039705156,0.051658398274469164,0.047685904372442287,0.03734742542450731,0.032399725825515494,0.036727117556109135,0.04414520020976069,0.03900012921716323,0.03881441679399214,0.07672134564356158,0.14812094542502705,0.20521113183881423,0.23495144007497315,0.25560647874730574,0.2715479946911329,0.2837107576471279,0.2947139334942024,0.30558175341889304,0.31421186182139654,0.3241639204034711,0.33295726874330867,0.33814874669036227,0.34466376135513316,0.3494378114506974,0.3533358210505035,0.35693145153933187,0.3598610870192155,0.3631936554036922,0.3662948826796869,0.36853513624800877,0.37167358761663294,0
0.008165320417203954,0.008262922413578322,0.00856740463857706,0.009236722151127119,0.010670555755562278,0.014552379465148386,0.01925039278690729,0.024277377574727248,0.02862093873678908,0.03222413731397836,0.03464199736154048,0.035609350337070265,0.03135336981420157,0.024356080676446044,0.021291575454899726,0.02262690683661781,0.025530859195811658,0.023439439881973254,0.02425426079550514,0.043172413749744155,0.09541721493687808,0.16059390515123667,0.20469266836782318,0.2342517263320358,0.2553932999340654,0.2710740826971629,0.2826700254324705,0.2937747775063249,0.30501196312236345,0.3197610799890852,0.3308967086718927,0.33610174141177435,0.3442408150608319,0.3468629839903097,0.3454173402573276,0.3402276053882367,0.3367102440501743,0.340505427957705,0.34433188864277464,0.3457071445113593,0.34657973645958146,1
0.026124292391811896,0.024654265202673102,0.02575744985979198,0.03155254710442389,0.04662493174552104,0.0671853570026585,0.08453757151431697,0.10148375409743239,0.11559254811233857,0.12837258933014745,0.13980059230024722,0.14771534538988418,0.14030048598271444,0.11703402344167514,0.10396830149260777,0.11438819504036847,0.1320567413254668,0.11867771874603257,0.1176175292292272,0.19457296830129245,0.2899677419602564,0.3431976175368568,0.3679621747763366,0.3855553253376872,0.3991034143420952,0.41031047168033974,0.4205016011532069,0.4287971004717471,0.4375489648121553,0.4462705597181987,0.45217751924842836,0.45680872684046364,0.46196400710463614,0.4645940339728634,0.46787404669082727,0.4719752446590954,0.4740124403614331,0.4759775893320548,0.47908942689841116,0.48169709077788486,0.4837450650575239,0
0.015021266012342691,0.014771892701732242,0.01485546838014941,0.01545563864930137,0.017109434340767185,0.022271415681530914,0.027819664970358014,0.033815819870092856,0.03898025098934781,0.042881105209243923,0.04483980327949563,0.04555954182225965,0.0392781167764803,0.02989117723645893,0.025869735619036636,0.027061954116219773,0.03013011123396292,0.027049601930332415,0.026888226408985423,0.04819277864083989,0.1128535817855098,0.20293446256035122,0.26469412023951056,0.30756507612706135,0.33496927041414626,0.3538405788583254,0.3653479826760272,0.3760464843962771,0.38676395315932666,0.4020914470671949,0.411045974185106,0.41055607637442076,0.4155438246043712,0.41242659296662726,0.4059058945013159,0.3956485075735459,0.3853222905340541,0.38410483721194716,0.3835833580115269,0.3807009745686024,0.378052090446006,1
0.0052265330272356315,0.005489093957792992,0.005970255879671083,0.007282036139850156,0.01057788165341397,0.015707786175583147,0.02106680223593739,0.02756361150427002,0.03359973401376414,0.039618129431024725,0.045283226374533934,0.049747409938503497,0.04744974141821163,0.03854723509695949,0.0343292169206401,0.03921426037839179,0.04760345721619812,0.04242598581063579,0.04256109904528845,0.08170118157567757,0.14454913637639719,0.18835380749008745,0.21081401234233527,0.22777722712948645,0.24079229666391572,0.2522483578786085,0.26207465249176654,0.2719455630557016,0.2815091751783103,0.2907266985315918,0.2985716703527773,0.3048328616044357,0.3114052460612352,0.3167025652137477,0.3215892529363934,0.327496632556037,0.3312715372409269,0.3363708069218167,0.3399719580339144,0.3449640003706218,0.3492521827910165,0
0.004649032913211931,0.004936435291580593,0.0052511653197008755,0.005692066911347735,0.006525230710295525,0.008768428699186885,0.011758597799133992,0.015102837932209725,0.017968682430706314,0.020715099977385996,0.022817328580895493,0.024152184929273717,0.021867280141029375,0.01736437021879795,0.015495399151492019,0.016780077857026798,0.019039425336054006,0.018194531083766355,0.018593469569739056,0.03348913102497233,0.07326502023637538,0.1225786892352926,0.1556073757918329,0.17994093107151166,0.1967789696576559,0.21081961086912285,0.22204642773621414,0.23235030649498778,0.24357507637453993,0.2565352709496344,0.26723271619101957,0.27308592802738285,0.28214445043020847,0.28578310908664567,0.2866997324157634,0.2854267364101095,0.28420705246902134,0.28897818449153717,0.2943605223274854,0.2980541694234812,0.3006892467238005,1
0.004569783150289434,0.004796179115912809,0.005241796741342155,0.00634564566202708,0.009258535535160964,0.013364170677205406,0.0181177669913491,0.02350589618014052,0.028561157945174928,0.03392787627683595,0.03906203920937052,0.04350074546071833,0.042370827983120446,0.03510716310777224,0.031782493005215295,0.036531514711083735,0.04417436300293958,0.03998650079530487,0.04049668646200734,0.07622901029622678,0.13151800265288388,0.16974895998310569,0.19021159009725927,0.2059059243967443,0.2183635506736697,0.23044171529909555,0.24067998101150767,0.2509560167557021,0.26001574809107164,0.2700468228553322,0.27858475471696315,0.2856198934324853,0.29282519402828144,0.29915764397855327,0.30553903443360747,0.3117014290504967,0.3158974892455923,0.32230713376928966,0.3272613277782593,0.33208190364216617,0.33659004333758874,0
0.0050890870854958395,0.005348513491691767,0.005684152479666768,0.006162741836755496,0.007056971938249103,0.00914355618626549,0.011759173305174508,0.014727560026712423,0.01757531066016086,0.019913414919187418,0.022132737989156007,0.02338000385749386,0.020851568773456668,0.016767967948671338,0.015126264008434297,0.01622171488269745,0.018400790270303523,0.017102551480359017,0.017617867444618636,0.031343838124017497,0.07179381682572565,0.12490544579165526,0.16159164652498323,0.18872363044019105,0.20847331363943983,0.22255450778931474,0.2338446422242692,0.24463306112373598,0.25545530394522,0.26877837339906374,0.279245000866294,0.28348604321444554,0.2913047313252367,0.29395599709057774,0.2938041564415879,0.29084152939123264,0.28879541596799085,0.29119985100517887,0.29557672128685963,0.29663947708528965,0.29827144166510605,1
0.014516956193322682,0.013833236240891961,0.014316782372806359,0.016688875355228824,0.02372200127255932,0.03496751546853965,0.0459209334658305,0.0581922608205391,0.06789095021545292,0.07735509886873947,0.08501531928924552,0.08981574122485413,0.0802930628761128,0.06096329913035621,0.05170487532256548,0.05733741290025864,0.06800873728009907,0.058740677566966715,0.057247296990310795,0.11405504385924863,0.22009974190756584,0.30217029398289846,0.34088974685308304,0.3661686388489769,0.38293036098699107,0.39727639991884234,0.4062264223080185,0.41633411927629943,0.42395734498981774,0.43313569610103325,0.4394254595640254,0.44167458979482527,0.4460637560550876,0.4469839544963783,0.44885808167708896,0.4488911459844287,0.45095635588924365,0.4507501385728286,0.45166830845359673,0.4519839821274259,0.45235671776660896,0
0.00647241714470591,0.006659200877332792,0.007062744484990178,0.007559764795513725,0.008539823352554245,0.01125621994295358,0.014746150507825673,0.018416928654662212,0.021640318690695607,0.024554307417906217,0.026545082560668294,0.027617719524111687,0.02445046944230431,0.0190653295368349,0.01732104200017953,0.01838203880835042,0.02072506361640258,0.01939057842094641,0.019715078859219415,0.03443228677276215,0.07669339523880427,0.13350635233644872,0.17311835956553934,0.20193761673195565,0.2219149082254062,0.2366647443750792,0.24907630325928967,0.25935128600052426,0.2710646261996777,0.28555435299329196,0.29731848169153713,0.30325522836568697,0.31166130715445367,0.3145926517543378,0.3121278391670989,0.3075065246585041,0.3031006085752974,0.30729267678030453,0.312622819195249,0.3143984112082018,0.3161037299772179,1
0.0039451939611666155,0.004278670866330966,0.0045803671366414,0.005375703680360757,0.007325773614260389,0.010378623043253786,0.014099470720585672,0.01843477439829998,0.022662966407056617,0.02687012386824177,0.031071588161657827,0.034624368058010106,0.0328031223426011,0.02668448617940976,0.023700070772060246,0.0272619061612971,0.03321827950027937,0.02965966045327907,0.030075847017508393,0.05938764488907396,0.11317111336506767,0.1553875606353951,0.17810878569147415,0.19561827227965262,0.2091051143244641,0.22058111745585415,0.23126749315601505,0.24087833053318627,0.25077196466064033,0.2603346927445761,0.2685430989229798,0.274917448089057,0.2817579477792916,0.2878872559416599,0.2930764477699337,0.29753744803743937,0.30204578662631354,0.30639138652376974,0.3101126500808775,0.314544108696593,0.31883285013208984,0
0.005674471227106004,0.0058849032521132525,0.006311494459926422,0.006723476635512904,0.007606934593550514,0.009880320614376142,0.012853668522914473,0.016146173582932185,0.018970605044794683,0.021330836961726784,0.023237982200858858,0.02404388203381086,0.021506102782142496,0.017558726070848237,0.015722895410286833,0.016577024311783827,0.018694084703693954,0.017797037139539378,0.018163259487183035,0.0309847527612153,0.0678901590608548,0.11745825468936619,0.1525770916466822,0.17820515730704753,0.19658639513914528,0.21055706423629095,0.22206537521307174,0.2330951768430682,0.24410839425496988,0.258770338005583,0.2706419762850972,0.27699742427234936,0.2868729955523009,0.2905074911089529,0.2893876983302472,0.285249099626553,0.28251618220319535,0.28705894516062086,0.2933760919830909,0.2961545842225056,0.2985449491666495,1
0.007109211953903669,0.0072644374288842,0.008029942655675729,0.009703350649279434,0.014265637444929773,0.021101476770815464,0.028040680525145592,0.03598855962748046,0.043020851518494066,0.04987636996655107,0.056389346900742876,0.06196241118555203,0.05921300336921255,0.04895460387809322,0.043672513548077774,0.049502175466200775,0.05932826513126674,0.05345457393319296,0.05358130875305043,0.0980212897829163,0.1645705485907255,0.2080748774317357,0.23185357697946749,0.2485324154555101,0.2616218396400022,0.27396816602553914,0.28496737912266007,0.2948773608261777,0.3043591908616055,0.3153638423396161,0.3226245581330726,0.3287379047115928,0.3367100118323579,0.34194313340081384,0.3474554066116103,0.35297007215953735,0.3573637479020057,0.3616392065956839,0.3662493594122362,0.37013224016478546,0.3746289874342665,0
0.010861745961993451,0.01076081840524893,0.01113066940685146,0.011665690891348232,0.013085053588992784,0.01707008655274946,0.0219224391189145,0.0270411790747856,0.03108434357063098,0.03439878184995435,0.03639028832558255,0.03715086893676149,0.03226431561759897,0.02517344930213086,0.022087705609882546,0.0232521355810327,0.025708684261880433,0.023606830680826984,0.023903698569738695,0.04110076954385871,0.0932273532050077,0.16479788500701012,0.21466493602418138,0.25044702929592483,0.27397612635685525,0.2910748300367392,0.30286043031661875,0.31552616691484053,0.32644459500474876,0.34214901818120697,0.35355070624669865,0.35697386957083577,0.3653514578666041,0.3655633518866721,0.3614692086906682,0.3522446882449017,0.34532995626568264,0.34719818080940024,0.3506509136580126,0.35072514962865703,0.34988938045398954,1
0.02114420562424727,0.020344513130487577,0.02161072631630019,0.026593329301038898,0.03958394743227332,0.05691154960412379,0.07137513703097548,0.08685024409022857,0.09900629395071196,0.11052748256999047,0.12088317095234048,0.12930545286791956,0.12492614153076904,0.10645396773957823,0.09617437341813727,0.10604568839498621,0.12220475199839496,0.11103954701239432,0.11115080258474382,0.18019170505400955,0.2622631801930881,0.30808593775879595,0.3309052774753901,0.3471284956484432,0.36093376830062485,0.3724822889645444,0.3825282796421385,0.39165041274004136,0.401129214162256,0.4101841877171025,0.417653524463716,0.4234684729105799,0.429430523749414,0.4342014048984534,0.4388293944322342,0.4427449085991273,0.4466743519385281,0.45031624583235336,0.4537277839585285,0.4569954359614177,0.4612021889132487,0
0.0036738742394297414,0.003929702701533163,0.004215717562641806,0.004566404528189245,0.005268268202456023,0.006813858960850116,0.00882290399740982,0.011176927398196151,0.01337471235736756,0.01552158541829412,0.017182906431663803,0.018376962278123174,0.016879774433943562,0.013868281658921441,0.012706179063579926,0.01368945118003502,0.015607574537703341,0.01485807791484331,0.015293160727281657,0.027065310257710255,0.05960938318960466,0.10131610704995478,0.13053566064663655,0.15231300634419995,0.16869632034961232,0.18081222217061785,0.19176195102261914,0.20193309097124232,0.21258218878033028,0.22476017937650436,0.23562707534230654,0.24203782917306774,0.2508842725900737,0.2553149178949497,0.25691963878210056,0.25523850725811803,0.25491244533675256,0.25998643078284633,0.26558148902481665,0.2691846654067833,0.2720369814102628,1
0.008438223968890187,0.008493113276852761,0.009106658492524445,0.011265560241885216,0.0166236648574668,0.0250999485454498,0.03338888149987238,0.042555215296055715,0.05067362236984043,0.05855817921426048,0.06555558436424545,0.071311797941303,0.06832573583981226,0.05624930968920109,0.050065116099609855,0.05661222692849957,0.06709549960881467,0.06031551706081832,0.06096842203753258,0.10890848169129869,0.17860185074649468,0.22428226725056977,0.24796168122180476,0.2653221216147091,0.27914659567339367,0.2904454680699669,0.30088931814948544,0.3113949743233888,0.3211712445737415,0.3306269138033287,0.3387162263430627,0.34555140628962594,0.351300987257956,0.35749999833786467,0.3627606630340413,0.3671744119136825,0.3706126180629275,0.37619321664169036,0.380758703959549,0.38396311858035553,0.38885538125495694,0
0.01289471985670565,0.012642321714916435,0.01294908429277948,0.013756646972733379,0.016340009261013182,0.023322815582968667,0.030967638881044254,0.03903804191494488,0.04537670243462353,0.050818366467161945,0.0550019234509377,0.056108948852652184,0.047968630464867414,0.035897569373079474,0.030331856489283618,0.032373830231407906,0.03698041427128485,0.03282386109553112,0.03282342061667689,0.0628148317843475,0.14239533167235038,0.2343444173043272,0.2914525304939187,0.3278982213918235,0.35232957358009503,0.3692900441646628,0.3799440103249562,0.39043123614409403,0.4004780359084649,0.4131655356509132,0.4210922059300192,0.42261435686866716,0.4279680806170798,0.42641574818548533,0.4235594534366672,0.4176272203008199,0.41182548608285025,0.4110277683589182,0.4118968318199911,0.4107668807271577,0.4094931748826713,1
0.00641037707583631,0.006575251251727493,0.00710052605194164,0.00820128183868907,0.011400912711848342,0.016594042180423995,0.022179417736222472,0.028796779882762417,0.034734407765437104,0.04057324471822318,0.046189971405860356,0.05008217496480644,0.04600330844251019,0.03580497882747398,0.03129996085357199,0.03546085775278303,0.04281878334471981,0.03785753821903923,0.037372048591619564,0.07482943468730863,0.14665890531753364,0.20467939998726845,0.23366044936102026,0.254171284859572,0.26993541389029196,0.28250571404894753,0.29337063242776784,0.30363773891100154,0.3129588166460772,0.323161133450524,0.3300206626882151,0.3351273065867789,0.3406979818896034,0.34545037705092163,0.3495525415356805,0.35413140577309205,0.356061125675574,0.35890005008555065,0.3616290341657441,0.3635938902484048,0.3671433025552396,0
0.017396828069189556,0.016817743908613195,0.016891374073311576,0.017471110222352773,0.020122488285003695,0.0296969308481134,0.04111755596000624,0.05109954192382597,0.05887152040487771,0.06467981275091325,0.06766035051862603,0.06768901747513026,0.05783640069894799,0.042931412917544,0.03614344579749653,0.03793230053809888,0.04190984587810586,0.03808360483152925,0.0382741938327782,0.07042408615387513,0.15023191169165512,0.24214723208191777,0.300020170941254,0.33758799413967067,0.361464645697313,0.3774206779036137,0.3898671171299359,0.40006644075828085,0.41157383381805823,0.42739907162357244,0.43760081452188665,0.4408495208092357,0.4478068935035341,0.44808181557426646,0.44359769157739776,0.4354502378304289,0.42912883457742146,0.4307058214800145,0.435065117169871,0.4356531979735133,0.43414958650286034,1
0.007405170802494384,0.007492060047633653,0.007966202837849,0.00944592227851418,0.013311974305984294,0.019693748368948504,0.026211653286534943,0.033872770747634263,0.04091901726877896,0.047405275742802115,0.0532149866114839,0.057889100923550235,0.052878665953238715,0.040810546422665885,0.03530648414093067,0.04020862956638689,0.04832580963680859,0.042219044763689616,0.041816245591192916,0.08371668660660823,0.16340069612058353,0.22489920564153262,0.25607073093566074,0.27710292545162746,0.29309840836231804,0.3063281784293864,0.31575426408973506,0.3254941928230754,0.33496534595004873,0.3441624690729939,0.35103459783585045,0.3562138767242285,0.3605493658214051,0.364724245062142,0.36793965650673593,0.3718793601117564,0.3742790519968333,0.37642859797520617,0.37885601456403906,0.380462108124269,0.38355336996500133,0
0.004366807210422422,0.0046441045525198645,0.0048858833899358975,0.005342000506043494,0.005885449511939229,0.007425845586996745,0.009408537160937449,0.011808000679254617,0.013693646360116765,0.015748690183125757,0.017336437493614854,0.01817311379207537,0.01672575418457439,0.013721127629056886,0.012729237389235188,0.01358305547321504,0.015152971523758354,0.014501334681789243,0.014908132623926717,0.025006875624403433,0.055113807339645306,0.09697573624595834,0.12847484290812528,0.15187660910089126,0.1683179533374254,0.1816941279508028,0.192607529331628,0.20303139323668404,0.2134694874687776,0.22744480168948195,0.23916244229059727,0.2453922503174842,0.2550180474404153,0.25764717015292293,0.2578287605629874,0.25446853577834794,0.25285458076102507,0.25704786333523555,0.26333365236528544,0.2653534418726494,0.2680045216859009,1
0.006301910078037987,0.00663429398146796,0.007479902043569332,0.009462370737835258,0.014385940406553796,0.021127081450114427,0.028090054829842427,0.03543733305768169,0.04260965403528858,0.04931635667423686,0.05652289960335488,0.06261082661340554,0.06265462734074918,0.0553714284816299,0.051421371029540426,0.05843588161359807,0.0692541744954794,0.06465893873619302,0.06588796282267126,0.1087341704311574,0.15985215780224296,0.18938636526863162,0.20624633389047792,0.22015387814937573,0.23173802547705474,0.24306643508844797,0.2528474680879674,0.2629726779591653,0.2713157255762489,0.28195225145021097,0.2901952704714859,0.29735555542118025,0.30501810675491176,0.31139700113034263,0.3175339692199194,0.32430296077405946,0.33010294433306986,0.33571687546275564,0.3415653447796518,0.3468676178940079,0.35213919297554414,0
0.00939104703033531,0.009587549121445313,0.0097876076191196,0.010276831346491737,0.01159769566663452,0.014639876901492705,0.018628865088685165,0.022685124177113075,0.0260518830529312,0.02875355828577975,0.03061930269387993,0.03153567289622699,0.02753865201826716,0.02195997589587878,0.01946667081590543,0.020527793331956073,0.02245510948456639,0.021063471502241072,0.021000578554341624,0.03553402686643921,0.08111456432015471,0.14626682978926062,0.19364325168243074,0.22698477310130274,0.249833047454482,0.26655685533962914,0.2785115149391312,0.29068622985818743,0.3016161489310442,0.31735738882152903,0.32946005202389383,0.33351357776231505,0.3413043121204748,0.3422336512277903,0.3380358543157404,0.32933046680861316,0.32238573282167116,0.3248268402226973,0.3283525163875243,0.32801278278837,0.3277164867621048,1
0.036667422785570954,0.03341005283773576,0.03384143125718013,0.04072747272032175,0.06014002272236618,0.08729078422448447,0.11001456114847197,0.13208539840500338,0.1483332593677353,0.16285436027149683,0.17501468793555355,0.18261150890272962,0.17034507490993442,0.13702849544054216,0.11962639722340075,0.1306894200555587,0.1500415843803387,0.13286971722861735,0.13047135130695717,0.2215313531548206,0.34077991056214696,0.40591235941032877,0.4333417483713327,0.4511253658642012,0.46383276387235683,0.47492108649111825,0.48208756675989234,0.4901236842619996,0.4965096055935151,0.5044113678600034,0.508459193002247,0.5123466855944021,0.5160270088541519,0.5181683531262103,0.5187339370607064,0.5197681912110081,0.5214684669477304,0.5231285174649378,0.5250743474141774,0.5262019258202226,0.5266192465564307,0
0.004155203100586307,0.0044073035737637965,0.004603756784171674,0.005068098142158764,0.005857997219800618,0.007541028438690716,0.009850999050021058,0.012408792019700054,0.014999892895089736,0.017223982692716445,0.01916842130511061,0.02044188457451875,0.018572189415954284,0.014931207777167294,0.013648703036868933,0.014769573488065419,0.016909233153609416,0.0159393388954805,0.01645910931326262,0.029283054899818292,0.06588967688163243,0.11222245090835703,0.14368503147292513,0.16717721966293095,0.18413035676388223,0.197188484119473,0.20819067603715372,0.21893059968955514,0.22933431212417033,0.24215558371848867,0.2519212736988394,0.25826146692353097,0.266083740848868,0.27021335216061493,0.27124135443262515,0.269871553416795,0.2697840554937191,0.2732745595508289,0.27753974192759295,0.2802356345413488,0.2829201676186523,1
